;index;IF_NUMBER;PART;NAME;CINEMATIC_PATH;DATE_MEASUREMENT;DISPLACEMENT;DIRECTION;IDX_POINT;MEASUREMENT_VALUE;DANGER_HIGH;ALARM_HIGH;ALARM_LOW;uuid;klantFK;naam;if
7231;7;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-08-23 09:53:24;Overall Vib Vel;2RV;6;0.54371285;4.5;2.8;0.0;f89033720ca845c2885f6bb37282b420;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7232;8;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-08-23 09:53:24;Overall Vib Vel;2RH;5;0.54074198;4.5;2.8;0.0;b3b803607b71495f9117c16c98b69e1b;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7233;9;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-08-23 09:53:25;Overall Acc;2Ax;4;0.1449413;6.0;3.0;0.0;dbbaa70d4bea422d94e2d5ab17e0e363;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7234;10;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-08-23 09:53:25;Overall Acc;2RV;6;0.13206822;6.0;3.0;0.0;6b6c8a3574ac4bdbaf65d516d67f1995;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7235;11;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-08-23 09:53:25;Overall Acc;2RH;5;0.2483701;6.0;3.0;0.0;7db0587f1a8c4a5995e617f41474c1d6;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7236;0;Gor2IF332;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-11-10 13:36:39;Overall Vib Vel;1Ax;1;0.88330203;4.5;2.8;0.0;d93a7f6c1cd945b593e8ebc212cfa411;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7237;1;Gor2IF332;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-11-10 13:36:39;Overall Vib Vel;1RV;3;0.48200694;4.5;2.8;0.0;0bb85cfd55164ebcb61f6f765aae20fc;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7238;2;Gor2IF332;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-11-10 13:36:39;Overall Vib Vel;1RH;2;1.1544055;4.5;2.8;0.0;a049d5ae40674cb39546cbc67591cd50;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7239;3;Gor2IF332;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-11-10 13:36:40;Overall Acc;1Ax;1;0.087479949;6.0;3.0;0.0;fe70113b9d564ce593898731a20efd08;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7240;4;Gor2IF332;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-11-10 13:36:40;Overall Acc;1RV;3;0.12078781;6.0;3.0;0.0;f942f1f49b564e1ebf08b84cef308368;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7241;5;Gor2IF332;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-11-10 13:36:40;Overall Acc;1RH;2;0.53305757;6.0;3.0;0.0;2934fc3eb20741459888e0a485ce5e3b;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7242;6;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-11-10 13:37:08;Overall Vib Vel;2Ax;4;0.31177527;4.5;2.8;0.0;04c8d55ac1994b54bbdffe1417a5d6f5;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7243;7;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-11-10 13:37:08;Overall Vib Vel;2RV;6;0.57610667;4.5;2.8;0.0;0b91362aae28401cbbce66cca71dfc33;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7244;8;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-11-10 13:37:08;Overall Vib Vel;2RH;5;0.31783888;4.5;2.8;0.0;c2f9fe2f9de54cebbdba41e68b09d6c7;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7245;9;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-11-10 13:37:09;Overall Acc;2Ax;4;0.12068605;6.0;3.0;0.0;870db5db3b4c46afb156c26da0e80423;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7246;10;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-11-10 13:37:09;Overall Acc;2RV;6;0.12449086;6.0;3.0;0.0;b6e99877e4574a61af99c488826a94b1;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7247;11;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-11-10 13:37:09;Overall Acc;2RH;5;0.13851242;6.0;3.0;0.0;98365ed8245a4eb2a313b898f721e4d0;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7248;0;Gor2IF332;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2022-01-25 13:28:05;Overall Vib Vel;1Ax;1;0.53919649;4.5;2.8;0.0;43e7929964f74711975d72bf5f7bbcf7;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7249;1;Gor2IF332;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2022-01-25 13:28:05;Overall Vib Vel;1RV;3;0.62000024;4.5;2.8;0.0;6e403947f70c44cfa4397332659a6351;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7250;2;Gor2IF332;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2022-01-25 13:28:05;Overall Vib Vel;1RH;2;0.76091635;4.5;2.8;0.0;4dc9eb4887814b34a480969da0bca1e8;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7251;3;Gor2IF332;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2022-01-25 13:28:06;Overall Acc;1Ax;1;0.13177663;6.0;3.0;0.0;28de7d373d77411db7a2f8c0dbf33dca;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7252;4;Gor2IF332;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2022-01-25 13:28:06;Overall Acc;1RV;3;0.065060742;6.0;3.0;0.0;005efbd31f794c9d84d0c786507cf749;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7253;5;Gor2IF332;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2022-01-25 13:28:06;Overall Acc;1RH;2;0.5418449;6.0;3.0;0.0;017558792eab4920a53292504f06625c;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7254;6;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2022-01-25 13:28:29;Overall Vib Vel;2Ax;4;0.5745188;4.5;2.8;0.0;8149979e302640478d60d484784dba3f;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7255;7;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2022-01-25 13:28:29;Overall Vib Vel;2RV;6;0.38584161;4.5;2.8;0.0;62183baf1f4b47dfbb41baf3af2aebba;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7256;8;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2022-01-25 13:28:29;Overall Vib Vel;2RH;5;0.29572856;4.5;2.8;0.0;55bdae21e35046649cd923dba722e92e;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7257;9;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2022-01-25 13:28:30;Overall Acc;2Ax;4;0.10687461;6.0;3.0;0.0;425a928f4dd84a9680a62443d7ae189e;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7258;10;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2022-01-25 13:28:30;Overall Acc;2RV;6;0.096250109;6.0;3.0;0.0;b08d0bc70d8046de8e15805ffd9410d4;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7259;11;Gor2IF332;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2022-01-25 13:28:30;Overall Acc;2RH;5;0.15943916;6.0;3.0;0.0;291c23d80eff433abbea29459cc076c8;1220;Vreugdenhil Dairy Foods Gorinchem;IF332
7260;0;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2022-01-25 13:26:12;Overall Vib Vel;1Ax;1;0.4556087;4.5;2.8;0.0;85c00e12d1af41e8a67044aa0a7347c1;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7261;1;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2022-01-25 13:26:12;Overall Vib Vel;1RV;3;0.4593631;4.5;2.8;0.0;dc4860730bda49b8b2c74216d69d17e6;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7262;2;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2022-01-25 13:26:12;Overall Vib Vel;1RH;2;0.88454086;4.5;2.8;0.0;61f633a424c84842a4045541abfa61a2;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7263;3;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2022-01-25 13:26:13;Overall Acc;1Ax;1;0.11839777;6.0;3.0;0.0;c9659c7623bf479aaef14af5cd25ab99;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7264;4;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2022-01-25 13:26:13;Overall Acc;1RV;3;0.11934858;6.0;3.0;0.0;319820a1512c407cb8a3bb2009e441d6;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7265;5;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2022-01-25 13:26:13;Overall Acc;1RH;2;0.5012958;6.0;3.0;0.0;fc00a1072276499fb21da9b4ede2f0f3;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7266;6;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2022-01-25 13:26:33;Overall Vib Vel;2RV;6;0.16872078;4.5;2.8;0.0;febff29fd1de4922b66aceabc8083211;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7267;7;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2022-01-25 13:26:33;Overall Vib Vel;2Ax;4;0.55187076;4.5;2.8;0.0;8f7bd165f5074b16b51a0dcf6be21e5d;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7268;8;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2022-01-25 13:26:33;Overall Vib Vel;2RH;5;0.41608512;4.5;2.8;0.0;788cd6a42542466a87bfbe26bfc6944d;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7269;9;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2022-01-25 13:26:34;Overall Acc;2RV;6;0.10606594;6.0;3.0;0.0;db68e81085214829aa05c41aeaeb427b;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7270;10;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2022-01-25 13:26:34;Overall Acc;2Ax;4;0.12906753;6.0;3.0;0.0;05e508405b9845b0b10daad4c8030477;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7271;11;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2022-01-25 13:26:34;Overall Acc;2RH;5;0.228287;6.0;3.0;0.0;ce1a97d411794631962582a8b06451e0;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7272;0;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-11-10 13:39:19;Overall Vib Vel;1Ax;1;0.53132564;4.5;2.8;0.0;3c0bdfd856f547f9afc216c946142d74;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7273;1;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-11-10 13:39:19;Overall Vib Vel;1RV;3;0.52493852;4.5;2.8;0.0;5b82e34b3b47447991cd06d2074553bd;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7274;2;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-11-10 13:39:19;Overall Vib Vel;1RH;2;0.78823066;4.5;2.8;0.0;061c3c011b42453d8793b187ef1baaa1;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7275;3;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-11-10 13:39:21;Overall Acc;1Ax;1;0.058015503;6.0;3.0;0.0;2933226b65244e438c583e4cf389c9ea;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7276;4;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-11-10 13:39:21;Overall Acc;1RV;3;0.091487899;6.0;3.0;0.0;6d8c788fa6cd452fb1a3a79d2e7b7315;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7277;5;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-11-10 13:39:21;Overall Acc;1RH;2;0.24723452;6.0;3.0;0.0;93a064cb034a4161a7869b59525289c7;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7278;6;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-11-10 13:39:47;Overall Vib Vel;2RV;6;0.29047415;4.5;2.8;0.0;ce1e38a087654e588582862ed51c7fe7;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7279;7;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-11-10 13:39:47;Overall Vib Vel;2Ax;4;0.72837758;4.5;2.8;0.0;fdcf188dedb8410c8108b8c9c124e78a;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7280;8;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-11-10 13:39:47;Overall Vib Vel;2RH;5;0.49686366;4.5;2.8;0.0;52a38ce96449442590c601eccdc44ea1;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7281;9;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-11-10 13:39:49;Overall Acc;2RV;6;0.21073154;6.0;3.0;0.0;96f9c828a0b94da9846d0ea09d951c89;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7282;10;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-11-10 13:39:49;Overall Acc;2Ax;4;0.1489553;6.0;3.0;0.0;8775f1d305e5453fb2171bea26ddb2b7;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7283;11;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-11-10 13:39:49;Overall Acc;2RH;5;0.19454017;6.0;3.0;0.0;8ce8391179304016aeccaa15e09da561;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7284;0;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-08-23 09:55:37;Overall Vib Vel;1Ax;1;0.45234343;4.5;2.8;0.0;350dcece91954954aa1b754d3504f1f8;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7285;1;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-08-23 09:55:37;Overall Vib Vel;1RV;3;0.65312815;4.5;2.8;0.0;9ba5d2610ded43b6b5ca8b55416fb594;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7286;2;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-08-23 09:55:37;Overall Vib Vel;1RH;2;0.79316181;4.5;2.8;0.0;56dcc5b024cd435db966aabab883d313;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7287;3;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-08-23 09:55:38;Overall Acc;1Ax;1;0.082838364;6.0;3.0;0.0;78129ce9d911422692fb9eb29c77b7f5;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7288;4;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-08-23 09:55:38;Overall Acc;1RV;3;0.16597395;6.0;3.0;0.0;24c4a61e44f049fe861454b1e459598e;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7289;5;Gor2IF333;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-08-23 09:55:38;Overall Acc;1RH;2;0.47892734;6.0;3.0;0.0;992f328453ee4e1b8e8a585e46891132;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7290;6;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-08-23 09:56:08;Overall Vib Vel;2RV;6;0.48004076;4.5;2.8;0.0;31d83dd10b674b6087da4e21469ee02e;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7291;7;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-08-23 09:56:08;Overall Vib Vel;2Ax;4;0.40459666;4.5;2.8;0.0;f13be7ec733e4fbbb4a1e3ce1e5f1269;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7292;8;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-08-23 09:56:08;Overall Vib Vel;2RH;5;0.34495112;4.5;2.8;0.0;95d82800cea040e2934cdc3e2b8f19eb;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7293;9;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-08-23 09:56:10;Overall Acc;2RV;6;0.10986698;6.0;3.0;0.0;a17c13c540ee4952b3242abde696bc9b;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7294;10;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-08-23 09:56:10;Overall Acc;2Ax;4;0.11945327;6.0;3.0;0.0;f04691998d514d47a37fe652691648ef;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7295;11;Gor2IF333;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-08-23 09:56:10;Overall Acc;2RH;5;0.16898334;6.0;3.0;0.0;90ef620c3a2b4ee5846ce951faef4a4b;1220;Vreugdenhil Dairy Foods Gorinchem;IF333
7296;0;Gor2IF334;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2022-01-25 13:30:54;Overall Vib Vel;1Ax;1;0.62038726;4.5;2.8;0.0;58d593664b2845378acb2f1daad6c439;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7297;1;Gor2IF334;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2022-01-25 13:30:54;Overall Vib Vel;1RV;3;0.45794836;4.5;2.8;0.0;2f5988e58f134eb6a4fff6fa9dabeb8d;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7298;2;Gor2IF334;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2022-01-25 13:30:54;Overall Vib Vel;1RH;2;1.1822215;4.5;2.8;0.0;3ddba289f22342b78a695957ed70ba62;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7299;3;Gor2IF334;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2022-01-25 13:30:55;Overall Acc;1Ax;1;0.023829442;6.0;3.0;0.0;60d06791408d4b36b85c536c0e7004ba;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7300;4;Gor2IF334;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2022-01-25 13:30:55;Overall Acc;1RV;3;0.025750788;6.0;3.0;0.0;a3126cff4c5342a896db7c0d6bea1e7c;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7301;5;Gor2IF334;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2022-01-25 13:30:55;Overall Acc;1RH;2;0.064586587;6.0;3.0;0.0;5d618ad155e7422180cc77613e6026ec;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7302;6;Gor2IF334;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2022-01-25 13:31:13;Overall Vib Vel;2RV;6;0.23840936;4.5;2.8;0.0;3f2b55f07c1145b0973761a8029d4361;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7303;7;Gor2IF334;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2022-01-25 13:31:13;Overall Vib Vel;2Ax;4;0.84623212;4.5;2.8;0.0;2c6e5c188b5941bfbec27fd33c64b84f;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7304;8;Gor2IF334;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2022-01-25 13:31:13;Overall Vib Vel;2RH;5;0.2758562;4.5;2.8;0.0;9e4f3f6ee5b14f2abc52f25555b400a7;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7305;9;Gor2IF334;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2022-01-25 13:31:15;Overall Acc;2RV;6;0.037831474;6.0;3.0;0.0;288a458e282b4c05ad1ff83290bfc38f;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7306;10;Gor2IF334;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2022-01-25 13:31:15;Overall Acc;2Ax;4;0.055224925;6.0;3.0;0.0;175f2001be894236841d41e3181d3740;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7307;11;Gor2IF334;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2022-01-25 13:31:15;Overall Acc;2RH;5;0.052652087;6.0;3.0;0.0;0e2a345f998d473dbdf8350ac5dae3aa;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7308;0;Gor2IF334;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-11-10 13:34:01;Overall Vib Vel;1Ax;1;0.80833268;4.5;2.8;0.0;697b720a3be946dcbedcf74c05c52ca9;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7309;1;Gor2IF334;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-11-10 13:34:01;Overall Vib Vel;1RV;3;0.56429505;4.5;2.8;0.0;23fbb66f4e504905b9a56013f5dfb350;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7310;2;Gor2IF334;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-11-10 13:34:01;Overall Vib Vel;1RH;2;0.4774532;4.5;2.8;0.0;67fe44826ef14898a8317a5f14fda577;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7311;3;Gor2IF334;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-11-10 13:34:02;Overall Acc;1Ax;1;0.030453749;6.0;3.0;0.0;4aa9ce8fc4484806a087dd2a749869c7;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7312;4;Gor2IF334;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-11-10 13:34:02;Overall Acc;1RV;3;0.031254306;6.0;3.0;0.0;d742c59054da4082b10252956b7305bb;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7313;5;Gor2IF334;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-11-10 13:34:02;Overall Acc;1RH;2;0.050727796;6.0;3.0;0.0;c619d145794946fcb2fa1d8499607c94;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7314;6;Gor2IF334;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-11-10 13:34:23;Overall Vib Vel;2RV;6;0.52774227;4.5;2.8;0.0;1ca75be042734bcdb741c0188c90dee2;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7315;7;Gor2IF334;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-11-10 13:34:23;Overall Vib Vel;2Ax;4;0.97019124;4.5;2.8;0.0;3ceed22ca1fa4e94b19ac6dcf0b4f941;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7316;8;Gor2IF334;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-11-10 13:34:23;Overall Vib Vel;2RH;5;0.4711934;4.5;2.8;0.0;977a5ea8ab5d476a84be15da0a3f28dc;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7317;9;Gor2IF334;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-11-10 13:34:24;Overall Acc;2RV;6;0.063686505;6.0;3.0;0.0;2f2c292b88f0459eaa8004aafcc45188;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7318;10;Gor2IF334;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-11-10 13:34:24;Overall Acc;2Ax;4;0.085869737;6.0;3.0;0.0;35c9b5445aae40c3b8068fe389c8dc5b;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7319;11;Gor2IF334;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-11-10 13:34:24;Overall Acc;2RH;5;0.060866859;6.0;3.0;0.0;5eca3f422a17459eadf636164fab55f5;1220;Vreugdenhil Dairy Foods Gorinchem;IF334
7320;0;Gor2IF335;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-11-10 13:30:39;Overall Vib Vel;1Ax;1;1.9727345;4.5;2.8;0.0;72a46df388094884952f413171f66635;1220;Vreugdenhil Dairy Foods Gorinchem;IF335
7321;1;Gor2IF335;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-11-10 13:30:39;Overall Vib Vel;1RV;3;0.7236445;4.5;2.8;0.0;1747212ad6c146a9a2f5488e398b73ac;1220;Vreugdenhil Dairy Foods Gorinchem;IF335
7322;2;Gor2IF335;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-11-10 13:30:39;Overall Vib Vel;1RH;2;1.3577857;4.5;2.8;0.0;0fc635fdfad54e48ae6a0764af6cbc7c;1220;Vreugdenhil Dairy Foods Gorinchem;IF335
7323;3;Gor2IF335;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-11-10 13:30:41;Overall Acc;1Ax;1;0.14114806;6.0;3.0;0.0;76bf25073cfd42c9bcab2dd7f1d64b0b;1220;Vreugdenhil Dairy Foods Gorinchem;IF335
7324;4;Gor2IF335;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-11-10 13:30:41;Overall Acc;1RV;3;0.072531156;6.0;3.0;0.0;cda446ccfffc49c8affbe7ce62924cc4;1220;Vreugdenhil Dairy Foods Gorinchem;IF335
7325;5;Gor2IF335;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-11-10 13:30:41;Overall Acc;1RH;2;0.18061207;6.0;3.0;0.0;af04f8467b434873a2c6d1959b6f29dc;1220;Vreugdenhil Dairy Foods Gorinchem;IF335
7326;6;Gor2IF335;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-11-10 13:31:01;Overall Vib Vel;2RV;6;0.61951917;4.5;2.8;0.0;cdd865e8caca47e397766b0159f35554;1220;Vreugdenhil Dairy Foods Gorinchem;IF335
7327;7;Gor2IF335;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-11-10 13:31:01;Overall Vib Vel;2Ax;4;0.75853169;4.5;2.8;0.0;ad6bada73f7e47d18c2a92af2bbea851;1220;Vreugdenhil Dairy Foods Gorinchem;IF335
7328;8;Gor2IF335;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-11-10 13:31:01;Overall Vib Vel;2RH;5;1.1630334;4.5;2.8;0.0;b7d2c132d8d74600ac33da73e49eae08;1220;Vreugdenhil Dairy Foods Gorinchem;IF335
7329;9;Gor2IF335;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-11-10 13:31:02;Overall Acc;2RV;6;0.047475755;6.0;3.0;0.0;49ccd938e4d94582b81ce83c5b861b89;1220;Vreugdenhil Dairy Foods Gorinchem;IF335
7330;10;Gor2IF335;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-11-10 13:31:02;Overall Acc;2Ax;4;0.059133116;6.0;3.0;0.0;b73ebb521b224345a44061aed15877d9;1220;Vreugdenhil Dairy Foods Gorinchem;IF335
